plot_uniq_ID,vegetation,plot_ID,clayall,clay20,clay40,clay60,ai,hmod,strc,fdis,hm,wd,sla,ldmc,lcc,lnc,sesmpd,agb,socall,soc20,soc40,soc60,stnall,stn20,stn40,stn60,scnall,scn20,scn40,scn60
1,Savanna,A01,2.155121794,2.393063089,2.263103551,2.172509697,1.05916893,-0.468397436,0.028806636,2.757914806,-0.78347596,0.569137925,-0.30944007,2.603054784,-2.111245441,0.197588109,-1.56039594,-0.42130635,-2.922944617,-2.304166845,-3.190456335,-1.7766017,-2.757994446,-2.355364076,-2.762310439,-1.013950736,-1.71838359,-1.404655547,-0.888864974,-1.603392274
2,Savanna,A02,1.039202491,0.872364686,1.034025513,1.195766348,1.111842483,0.30040925,0.099587101,0.031926224,-0.520884164,0.978061318,0.038729586,0.654570771,0.991992061,-1.187023587,0.630986628,-1.306714323,-0.935991054,-0.666229823,-0.924487604,-0.318875512,-0.576494204,-0.467269479,-0.830851275,0.255388783,-0.597645598,-0.292728741,-0.280308261,-0.830750819
4,Savanna,A04,0.829295185,0.568225006,0.800656265,0.925472592,1.087386905,-0.296171916,-0.212269564,-1.725777616,-1.244610513,1.904433365,-1.257349194,0.141043054,1.95817696,-0.203270426,-1.53968361,-0.844506171,-0.307114107,-0.131590616,-0.252189107,-0.093238909,0.214398608,0.162106215,0.038671126,0.709064993,-0.923293996,-0.612247938,-0.609264065,-1.097282174
5,Forest,A05,0.322481815,0.627548954,0.178338271,-0.106558116,1.044119343,-1.136514828,-0.595317111,1.100306449,0.636098506,0.353448742,0.027126486,0.235106445,-1.15438619,0.013049294,-1.572306099,-1.391634665,0.352513551,0.215685034,0.614778594,0.327834357,0.60983716,0.705891157,0.436874765,0.457420233,-0.606103998,-1.221464541,0.268190654,-0.222819752
7,Parkland,A13,0.758379458,0.901608886,0.664524204,0.446315478,1.113723681,-0.51476563,-1.209350922,-1.19952529,-0.659814282,1.373449014,-0.85969602,0.190960717,0.614468121,-1.204976557,0.469093279,-0.441539539,-0.498140172,-0.642276499,0.165640053,0.01543674,-0.210316591,-0.663052917,-0.062962913,0.845641122,-0.466540399,0.3803917,0.345854191,-1.142203189
8,Savanna,B01,1.677411851,1.472288562,1.771083387,1.834642501,1.052584735,-0.467402692,0.054326783,-0.319429449,-1.236182791,0.676501737,-0.596027858,1.036498085,0.825635504,-0.437738673,-0.865799351,-1.796732718,0.203736872,-0.056926838,0.364200464,0.846009532,0.016043249,-0.169655129,0.134953465,0.635933589,0.408903995,0.593404499,0.373612887,0.190453585
9,Savanna,B02,2.155121794,2.11148322,2.311722144,2.498090813,1.094911698,-0.474198651,0.254766361,1.003270031,-0.431928566,-1.764293013,0.857269191,-1.322052878,-0.9055215,-0.183302402,-2.099738827,-0.262431587,-1.42175763,-1.361443742,-0.595330855,-0.651790308,-0.665792089,-0.612027993,0.063221052,-0.671320677,-1.396964393,-1.890324727,-1.232819914,0.049701072
10,Savanna,B03,1.413422326,1.173997721,1.44436644,1.539776584,0.999911182,-0.48133121,-0.233821643,-0.061935348,-1.244798688,0.649505182,-0.87032584,1.239027961,0.30761091,-0.648093489,-1.042009879,-1.726219009,0.450169965,-0.22669219,0.919561102,1.251810213,0.307215325,-0.019757235,0.812903868,0.539331345,0.188985596,-0.343851813,0.126264431,1.043952866
11,Savanna,B04,1.312682898,1.106318287,1.310179123,1.306341067,0.965109013,-0.50618251,-1.028476376,-1.746464899,-1.63070902,1.939360164,-1.646448249,0.257748844,2.20223135,-0.002675546,-1.290154086,-1.261508442,-2.464366791,-2.258141924,-1.727220375,-1.199009953,-2.350399532,-2.496258183,-1.180280235,-1.069792135,-1.037482395,-0.825260736,-1.012688017,-0.402503811
12,Savanna,B05,1.677411851,1.086265121,1.798309799,2.369086974,1.074218516,-0.957566265,0.189994448,2.308610679,-1.502963608,0.487717217,-0.443846946,2.169607721,-1.276855812,-0.259273947,-1.660283671,-1.190097613,-0.063977348,-0.177743514,0.725867842,-0.510153109,0.463755229,0.336733395,0.907525419,0.231207665,-0.982502796,-1.153300445,-0.420261824,-1.043376956
13,Savanna,B06,1.903060688,1.896747237,1.994728916,1.93293114,0.940653434,-1.274151589,-0.260970086,1.396933619,-2.216540343,0.168878969,0.438111213,-0.592133949,1.281690079,1.288817902,0.634867517,-1.501649044,0.308383559,0.129525232,1.115631318,-0.72752384,0.660126603,0.375421472,1.460379623,-0.063435074,-0.771042797,-0.569645379,-0.695082713,-0.971503332
14,Savanna,B09,1.742381189,1.809014637,1.790530824,1.650351303,1.210605396,-0.603863288,-1.456034417,0.103863985,-2.076116922,0.698596717,-2.231861976,2.114718244,-0.752463752,-0.293199462,-4.441041695,-2.154407766,-0.390961931,-0.459973789,-0.052177548,0.2434752,0.529236142,0.183572781,0.713118646,0.955927328,-1.557673991,-1.417436315,-1.380323985,-1.034392753
15,Savanna,B13,2.217199304,2.67380741,2.32533535,1.576634824,1.214367793,-0.986210717,-0.315986899,0.736227969,-0.754120386,0.163888344,-0.964167374,-0.047660321,-0.310970201,-0.255134652,0.472073949,-1.196513544,-1.069182056,-1.130845263,-0.572302214,0.02171949,-0.277115504,-1.068829107,0.063221052,0.955927328,-1.367359993,-0.079715943,-1.193596869,-1.24701889
16,Forest,B14,2.309630212,2.716420387,2.432296256,1.92064506,1.340408081,-0.921467115,-0.532182142,-1.159679488,0.462133066,-0.260445548,-0.443829317,1.909928971,-0.578932951,0.48320802,0.697722776,-0.62223117,-0.037940748,0.180420155,0.366159536,-0.920742597,4.864889186,4.433292875,4.257365514,1.207748853,-4.277049572,-4.817120572,-4.610347238,-2.136454983
17,Savanna,D01,0.322481815,-0.152017864,0.244459558,0.747324434,0.793919964,-1.434286392,0.665450851,-0.129820597,-0.493850017,0.08175902,-1.246832937,1.173317455,-0.835600824,0.590991025,0.194431342,-0.127233543,-0.143691459,-0.040879724,0.215210257,-0.336397334,-0.036489159,-0.068318566,0.038671126,0.414765567,-0.153579601,0.282405813,0.25881521,-1.031398019
18,Savanna,D02,1.806949478,1.39124035,1.992784172,2.264655295,0.586988147,-1.449814114,1.332809638,0.848864237,-0.354283295,-0.327117953,-0.517831773,0.58512065,-0.40990015,0.147932051,0.197456395,-0.133840716,0.369500144,0.587761226,0.221578099,-0.152280294,0.402476869,0.477627501,0.456647304,0.255388783,-0.162038001,0.197200694,-0.50358419,-0.603151011
19,Savanna,D03,1.612036452,1.658615893,1.578553758,1.681066503,0.348075958,-1.412917305,0.942230271,-0.208720553,-0.870635786,0.877838609,-0.301991652,0.133942914,1.139927209,-0.717621423,0.670875271,-0.060032876,1.501308373,0.828814348,1.405997928,1.681406608,0.676636073,0.413277482,0.860826489,0.861889625,1.170159989,0.985348047,1.047779364,0.942131899
20,Savanna,D09,0.02145299,-0.233901624,-0.066699439,0.21287996,0.50421542,-1.399688529,2.257555533,-0.003224224,-0.244022207,0.209532482,-0.240961201,-0.478562583,-0.332258704,-0.096402059,0.529473172,0.161123202,-0.484710874,0.227708874,-1.475094127,-0.973758675,-0.481370764,0.346485423,-1.438304818,-1.455677709,0.142464396,-0.26290695,-0.110184659,0.837316198
21,Savanna,D10,0.542701101,0.79967196,0.341696745,0.587605396,0.114807364,-1.437378909,0.649699754,-0.227184772,0.216947853,-0.162403632,-0.381219644,0.918174805,0.371914509,-0.066857841,-0.635260057,-0.392000703,-0.099420085,0.489827948,-1.07731102,-0.469399726,-0.55713572,-0.031772549,-1.180280235,-0.35524118,1.199764389,1.701071048,0.151701543,-0.123993519
22,Savanna,D11,0.651096161,0.44289272,0.567287018,0.986902991,0.020747447,-1.404301138,0.343449543,0.285963035,-0.200148834,-0.134944772,-0.181735868,0.487899936,0.504976332,-0.622137746,0.80861498,-1.273878457,0.229910665,0.64645158,-0.565775459,-0.012983175,-0.417162964,0.256708858,-1.27916605,-0.715830148,1.593079986,1.091854446,1.363160003,1.753704901
23,Savanna,D12,0.542701101,0.435372783,0.442823419,0.790325713,-0.218164742,-1.393888547,1.441720488,0.053884598,1.421368412,1.150035161,-0.585887548,0.400771112,0.298692987,0.333750137,0.807242423,0.576799124,-0.843159265,-0.617243209,-0.632114342,-0.382442516,-0.285610639,-0.277183922,-0.255661193,0.325727917,-0.961356796,-0.697453058,-0.745687158,-0.986477004
24,Parkland,E01,-0.979312549,-1.030179415,-0.934055143,-0.905153306,1.0930305,1.122886584,-0.217379809,1.189705189,1.07693589,-2.190821908,0.53383863,-1.31123427,0.760581514,1.610602865,-0.387841488,-1.909379855,0.191331828,0.691797653,-0.163781523,-0.894668417,0.637918347,1.08913601,0.134953465,-0.58599488,-0.902147996,-1.251286332,-0.623486996,-0.576198402
25,Parkland,E02,-0.486984987,-0.546396791,-0.508156266,-0.524284831,0.958524819,1.537525338,-0.039352518,-0.291343344,0.991179526,-0.281855596,1.780733583,-0.2930001,1.774596147,-0.051294743,0.422539834,-0.514588209,1.161360485,0.848075079,1.46710143,0.07156301,1.594437365,0.857729775,2.167550638,1.307651999,-1.270088394,-0.369413349,-1.288184463,-1.534513385
26,Parkland,E03,-1.021405281,-0.834661048,-1.009900148,-1.089444504,0.869167897,1.543025081,-1.105601472,-0.400846624,-1.306650121,-1.253462527,0.246349307,-1.059297437,-1.372749503,-1.563639543,-0.1269019,-1.172192773,0.380089916,-0.793891943,1.986787562,-0.555295439,-0.302700526,-0.451896136,0.270492653,0.022688576,1.631142786,-0.718754337,4.052411677,-0.854708694
27,Parkland,E04,-1.674009596,-1.291706118,-1.478583388,-1.636175057,0.793919964,1.552335197,0.354158511,-0.781452351,-0.299049911,-2.541042929,1.666401931,-1.638701695,-1.529459436,0.129702856,0.211479578,-0.376146765,-0.865032996,-1.062703879,-0.010816589,-0.073796787,0.390012479,-0.277183922,0.812903868,1.072972102,-2.005969188,-1.805119607,-1.478107781,-1.450660824
30,Parkland,E07,0.506318352,0.412812971,0.520613168,0.23745212,0.763820791,1.532147073,-0.274949795,-1.143174515,-1.935255885,0.92531018,1.766889563,-0.193615852,1.539646192,1.943147959,1.028275445,-0.53182132,-0.536970643,-0.898117706,-0.476762998,1.093014437,-0.067083986,-0.612027993,-0.406899551,1.233340599,-0.804876397,-0.578165891,-0.219777379,-0.531277387
31,Parkland,E08,-0.527138701,-0.608227385,-0.480929854,-0.794578587,0.7534742,1.529696075,-0.698396545,0.320767293,0.654935066,0.18220625,0.821347631,0.112765528,0.738000433,-0.610600684,0.761612018,-0.655074557,-1.411243478,-2.311545529,-0.368331472,0.692087054,-0.769484223,-2.817187266,-0.438708041,1.220598043,-1.215108794,-0.292728741,0.081529705,-0.908613911
32,Parkland,E09,0.135356436,0.257400936,0.184172503,-0.210989794,1.154169446,1.055193511,-0.624134029,0.535398768,2.358397294,-2.317968226,0.712416164,-1.110135662,0.337986499,0.978430259,0.304527271,-1.977175851,-0.194666188,-0.704400353,0.492859995,0.746622057,0.88063632,0.062129001,1.151746601,1.542617467,-1.80296759,-1.677311929,-1.224954003,-1.235039953
33,Parkland,E10,0.615089139,0.506394411,0.565342274,0.23745212,1.097733496,-0.359005646,-0.464860843,-1.816470679,-0.357956957,-2.915620247,1.55848515,-1.944820807,-1.967769254,-0.031841279,-1.204359683,0.598499478,0.743228222,0.426216709,0.923897668,0.762069796,0.499714851,0.307148889,0.713118646,0.672934638,0.260881996,0.316487861,0.327289991,0.010769525
34,Savanna,E11,1.413422326,1.045323241,1.535769396,1.281768907,0.961346616,-0.535899422,-1.086166822,-0.61019117,-0.861440948,1.547676596,-1.135656448,-0.460909692,1.316429204,0.023542569,0.178878796,-1.04715901,-2.20475258,-2.065287221,-1.637312645,-0.813886513,-2.182047684,-2.143030273,-1.438304818,-0.80891739,-0.597645598,-0.825260736,-0.406477093,0.010769525
35,Savanna,E12,0.210608773,-0.477046259,0.151111859,0.778039634,1.002732979,-0.605033386,0.158208367,-0.134396906,-0.254802762,0.891604512,0.032779215,-1.340610162,-0.104986144,0.304592959,-0.036445596,-0.864585374,-0.179711009,0.068659753,0.643609943,-2.31986008,0.117468441,0.413277482,0.876525659,-3.659205852,-0.534207599,-0.799699201,-0.500091107,0.016758994
36,Forest,E13,-0.607911533,-0.796225814,-0.640398839,-0.57342915,1.093971099,0.60708263,1.04450184,3.840818294,-2.57705347,-0.764487343,0.413127364,3.382657875,-2.439798882,0.908383284,0.143742903,-0.054489363,0.548868037,0.15708502,0.913762988,0.736290912,0.665643615,0.073522158,1.460379623,0.617093239,-0.4115608,0.3803917,-1.039284043,0.073658946
37,Parkland,E14,0.506318352,0.048513793,0.499220987,0.882471312,1.137238661,-0.481986175,-1.713953176,-0.938518795,1.163509825,-0.904753473,-0.216950221,0.146165838,-1.432503054,-0.124733822,0.33716689,-2.246547336,0.900477091,0.252650543,1.365612037,0.943082649,0.720061706,0.468577421,1.026522962,0.691106084,0.032505197,-0.561124867,0.592030737,0.214411459
38,Savanna,E15,1.073781133,0.68269516,0.962069995,1.466060105,1.095852297,-0.52440626,0.439289066,0.891975512,-0.593718227,0.446020674,0.022866851,-0.609845154,0.028895469,-0.70193488,-0.305401045,-0.618801097,0.077596881,0.571120169,-0.36540928,-0.683413341,0.463755229,0.539707771,0.111353885,0.654545565,-0.762584397,-0.045633896,-0.907464343,-1.636334352
40,Parkland,F02,-0.689312953,-0.619089517,-0.59372499,-1.040300184,0.872930294,1.523282996,-0.776667019,-0.007591629,0.243301635,-2.087520321,1.43042673,-2.254521701,-1.542740895,0.055571179,1.263474137,1.071364127,0.483494702,0.713410334,0.290200379,-0.182217052,0.487793871,0.893727689,0.181258269,-0.505162047,-0.145121202,-0.727274849,0.151701543,0.789400449
41,Parkland,F03,-0.249246805,-0.02585003,-0.257284324,-0.671717789,0.842831121,1.557409552,0.152611782,-0.405788132,0.01230292,-2.351151906,1.37355957,-1.881974418,-1.847763339,-0.099303639,1.316051588,0.495782406,-0.481359681,-0.106545485,-1.335982711,0.105410208,-0.294138893,0.084842047,-1.229054914,0.231207665,-0.255080401,-0.348112069,-0.249974993,-0.162925065
42,Parkland,F04,-0.288496493,-0.121938116,-0.278676505,-0.60414435,0.918079054,1.54959273,-1.063695951,0.750079973,0.294783358,-1.137850162,-0.157460865,-0.901198681,-0.508739012,-0.544257074,-0.370679206,-0.483592389,-1.122351811,-1.02708488,-1.277393621,0.181120274,-0.417162964,-0.467269479,-0.791517671,0.617093239,-1.248942394,-1.323710684,-0.963606151,-0.660050963
43,Savanna,F05,0.097526269,-0.000783573,0.01109031,-0.131130275,0.947237629,1.539018927,-0.937307592,1.447947927,0.358196824,-0.201841699,0.295491316,-1.02774738,0.296133856,-0.884924719,0.700642274,-0.42130635,0.610784331,0.439583152,0.557481509,0.805524573,0.493762482,0.422615629,0.355575066,0.77887107,0.053651197,0.00122892,0.317990236,-0.120998785
45,Parkland,F07,0.173050277,0.732828075,-0.07253367,-0.942011545,1.033772752,0.651054572,-0.446618768,-1.696004725,-1.604677272,-1.193525761,0.46312663,-1.972899827,-2.653295508,-0.75123038,-0.910350212,-0.062310374,0.946020734,1.481621402,-0.572302214,0.16309978,1.1526666,1.435392676,-0.406899551,0.971055226,-0.771042797,-0.765617153,-0.389286586,-1.124234783
46,Savanna,F08,1.413422326,1.544145739,1.387968872,1.023761231,1.051644136,0.331600132,-0.738898018,-1.262888375,0.86734692,-0.194980062,-0.625940421,1.820124262,-0.706772411,0.803609823,0.669989177,0.222522256,-0.12034145,-0.780770203,0.704833773,0.825816425,0.200811643,-0.209212673,0.607573476,0.744364691,-0.584957998,-1.268327356,0.126264431,-0.052119895
49,Savanna,F15,1.644775226,2.144905163,1.619393376,0.857899153,1.125010871,0.014990787,-1.36456728,-1.72952618,-1.493924767,0.877371567,-3.171712231,-2.065114712,-1.436515252,1.570932449,0.446431079,-1.556085676,-0.239809109,-0.387959417,0.379814655,0.02171949,0.741455465,0.317065742,1.097147261,0.955927328,-1.667633191,-1.558024762,-1.308087968,-1.24701889
51,Parkland,G02,-0.648533058,-0.774501551,-0.671514739,-0.653288669,0.715850233,1.405919319,-0.359493797,-1.136308899,0.991653696,-0.341106483,2.080517223,-0.101774537,1.059219143,-0.196022993,0.166948343,-0.264372361,0.258120721,-0.436204249,0.887441807,1.097766301,0.70928585,-0.391711243,1.178446959,1.542617467,-0.935981596,0.133296855,-0.602164452,-0.947545458
52,Parkland,G03,-0.812615321,-0.797896911,-0.840707444,-0.874438106,0.771345584,1.152466888,-1.200222355,0.592063092,-0.641958241,-0.260342287,0.078686116,-0.534837738,-0.195974111,-1.815008009,0.641448493,-1.337269752,-0.529347291,-0.81235181,0.550412957,-0.315383393,-0.036489159,-0.68039529,1.012064847,0.181672104,-0.842939197,-0.126578759,-0.888864974,-0.725935118
53,Parkland,G04,0.864573565,0.936701926,0.868722296,0.587605396,0.813672547,1.09520145,-2.039671737,-0.692949711,-1.173955781,1.257702125,-1.23131335,0.591417429,1.85302702,-0.876187384,0.263144973,-1.146510468,-1.459861587,-0.436204249,-3.260075098,-2.31986008,-1.363674129,-0.195927805,-2.651431518,-3.142563083,-0.208559201,-0.39923514,-1.112078553,-0.911608646
54,Savanna,G05,-0.407137044,-0.375109333,-0.486764085,-0.708576028,0.906791864,0.197893291,0.43292599,0.45608542,1.75875814,1.453122813,1.364254378,-0.670823219,-1.174551279,-0.818343589,-1.605962335,0.00355695,-0.092465808,0.885503884,-2.063465121,-1.627686606,-0.285610639,0.633043383,-1.946077182,-1.609352781,0.523092394,0.397432724,-0.314173238,-0.6720299
55,Parkland,G06,-0.689312953,-0.739408511,-0.613172427,-0.782292507,0.932188042,0.995828608,-1.836283676,0.227298376,0.097489096,-0.583538332,1.949294619,-0.789696547,-0.020500105,-0.403646527,0.119986337,-0.98421832,-0.368020597,0.336390732,-1.06871592,-1.233886478,-0.294138893,0.394451242,-0.715300723,-1.455677709,-0.026703602,-0.147880039,-0.709499602,0.14553257
56,Savanna,G07,0.173050277,0.177188273,0.096659035,-0.075842916,0.920900852,-0.108019677,-0.463030234,0.317835529,-1.121131605,1.614798992,0.837142721,-0.561116245,0.972828937,0.997985576,-0.302837386,-0.054529435,0.025815509,-0.20436549,0.076098841,0.925822552,0.088966482,0.027500278,0.063221052,0.559144127,-0.102829202,-0.4418377,-0.070762343,0.456984939
57,Savanna,G08,0.396404594,0.331711625,0.388977899,0.065447002,0.938772236,0.274191495,-0.872647119,-0.883841174,0.74025021,-0.511324892,-0.971047977,0.233315013,-1.38727149,-0.119623259,0.328188625,-1.097524655,-1.139908751,-0.268344366,-2.154264862,-1.810912856,-0.834143938,-0.105639469,-1.27916605,-1.250644363,-0.538436799,-0.211783878,-1.577653874,-1.471623964
58,Parkland,G09,-0.730252456,-0.532192465,-0.786254619,-0.782292507,0.966990211,1.525011721,-1.323723837,0.066605485,0.507198044,0.521012684,0.95153054,0.348150327,1.277968494,-0.65489277,0.528510526,-0.460016535,-1.284302447,-0.526167409,-1.789709474,-1.658926036,-0.686141021,-0.105639469,-0.830851275,-1.013950736,-1.105149595,-0.88490432,-1.666279828,-1.441676621
59,Parkland,G10,-1.021405281,-0.711835408,-1.105192591,-1.120159703,0.857880707,1.267559142,0.564203717,-2.391698577,-0.138398825,-3.070219741,1.677238788,-2.039332436,-2.145082364,-0.158902154,-0.056498256,1.078783966,-1.872867079,-1.025668855,-2.640027254,-1.987816383,-1.434473008,-0.788198563,-1.874344769,-0.85766654,-1.088232795,-0.497221027,-1.388407583,-2.016665611
60,Parkland,G11,-0.937388526,-0.848865374,-0.920441937,-0.880581146,0.84377172,1.539408118,-1.08777943,0.360542436,0.560598844,0.290220891,0.746113202,0.122884681,0.844221738,-0.61995932,0.894896222,-0.034623962,-0.03870461,-0.44213194,0.635177165,0.499208539,0.307215325,0.118371378,0.514713834,0.635933589,-0.661083598,-1.221464541,0.13581397,-0.29768811
